order_id,customer_id,purchase_date
5046,67,2022-02-19
5047,212,2022-06-13
5048,59,2022-12-04
5049,185,2022-02-12
5050,110,2022-10-02
5051,173,2022-08-01
5052,168,2022-01-25
5053,223,2022-05-04
5054,73,2022-09-21
5055,52,2022-12-17
5056,184,2022-03-04
5057,98,2022-06-26
5058,65,2022-06-07
5059,211,2022-02-01
5060,87,2022-04-28
5061,225,2022-01-18
5062,29,2022-05-18
5063,226,2022-09-02
5064,108,2022-03-10
5065,221,2022-05-12
5066,200,2022-10-18
5067,147,2022-06-17
5068,145,2022-04-14
5069,39,2022-02-08
5070,138,2022-04-13
5071,162,2022-08-26
5072,59,2022-07-07
5073,87,2022-04-02
5074,64,2022-02-20
5075,15,2022-11-30
5076,232,2022-10-10
5077,145,2022-05-31
5078,34,2022-04-06
5079,189,2022-01-05
5080,68,2022-11-08
5081,5,2022-07-30
5082,129,2022-11-09
5083,215,2022-04-17
5084,15,2022-04-30
5085,140,2022-07-30
5086,210,2022-01-23
5087,57,2022-04-24
5088,228,2022-03-15
5089,101,2022-11-30
5090,128,2022-02-01
5091,63,2022-08-01
5092,206,2022-01-08
5093,124,2022-06-06
5094,200,2022-11-22
5095,111,2022-11-07
5096,163,2022-06-17
5097,70,2022-10-02
5098,209,2022-11-22
5099,144,2022-11-22
5100,50,2022-02-04
5101,37,2022-01-29
5102,12,2022-03-27
5103,46,2022-09-22
5104,91,2022-07-19
5105,66,2022-07-16
5106,221,2022-06-23
5107,42,2022-01-03
5108,143,2022-01-05
5109,182,2022-05-09
5110,73,2022-12-29
5111,118,2022-03-28
5112,92,2022-07-27
5113,217,2022-04-13
5114,221,2022-10-27
5115,97,2022-11-18
5116,195,2022-08-20
5117,81,2022-12-21
5118,232,2022-10-15
5119,153,2022-07-12
5120,184,2022-12-10
5121,85,2022-03-06
5122,57,2022-07-09
5123,104,2022-04-29
5124,154,2022-11-08
5125,5,2022-08-24
5126,122,2022-01-15
5127,211,2022-09-21
5128,22,2022-06-07
5129,120,2022-08-31
5130,58,2022-09-01
5131,77,2022-09-07
5132,208,2022-08-02
5133,216,2022-11-23
5134,197,2022-11-14
5135,84,2022-05-19
5136,41,2022-06-07
5137,1,2022-06-14
5138,83,2022-10-19
5139,109,2022-05-22
5140,106,2022-10-12
5141,26,2022-05-05
5142,221,2022-01-28
5143,69,2022-12-05
5144,9,2022-09-12
5145,134,2022-05-14
5146,187,2022-08-03
5147,141,2022-11-20
5148,123,2022-08-14
5149,80,2022-04-23
5150,194,2022-08-14
5151,157,2022-01-09
5152,49,2022-12-22
5153,100,2022-04-27
5154,174,2022-04-25
5155,160,2022-09-10
5156,125,2022-04-18
5157,214,2022-08-09
5158,25,2022-02-13
5159,17,2022-07-09
5160,156,2022-11-08
5161,72,2022-08-31
5162,82,2022-12-15
5163,12,2022-12-22
5164,63,2022-10-08
5165,35,2022-05-13
5166,71,2022-03-11
5167,169,2022-10-01
5168,195,2022-11-09
5169,110,2022-09-09
5170,162,2022-09-25
5171,130,2022-02-12
5172,36,2022-07-31
5173,83,2022-10-31
5174,162,2022-07-28
5175,24,2022-10-01
5176,173,2022-01-30
5177,61,2022-09-23
5178,7,2022-08-17
5179,11,2022-03-20
5180,82,2022-05-20
5181,63,2022-08-22
5182,229,2022-04-07
5183,167,2022-01-22
5184,2,2022-01-26
5185,211,2022-03-20
5186,204,2022-12-11
5187,65,2022-08-29
5188,226,2022-08-15
5189,94,2022-01-19
5190,133,2022-06-29
5191,11,2022-10-13
5192,75,2022-01-04
5193,199,2022-07-09
5194,120,2022-01-14
5195,188,2022-06-14
5196,107,2022-05-28
5197,200,2022-06-05
5198,82,2022-08-26
5199,70,2022-04-10
5200,44,2022-10-01
5201,137,2022-05-15
5202,35,2022-10-11
5203,192,2022-12-09
5204,71,2022-10-04
5205,41,2022-08-22
5206,113,2022-05-08
5207,211,2022-06-16
5208,217,2022-12-15
5209,148,2022-06-20
5210,214,2022-10-06
5211,210,2022-04-03
5212,18,2022-09-30
5213,192,2022-11-18
5214,107,2022-03-10
5215,128,2022-07-29
5216,48,2022-06-07
5217,43,2022-07-15
5218,66,2022-10-03
5219,162,2022-12-07
5220,58,2022-07-06
5221,79,2022-04-17
5222,206,2022-09-29
5223,159,2022-03-11
5224,42,2022-01-19
5225,38,2022-07-16
5226,221,2022-07-01
5227,146,2022-02-05
5228,8,2022-01-22
5229,206,2022-08-06
5230,171,2022-09-10
5231,113,2022-03-24
5232,82,2022-06-21
5233,214,2022-09-10
5234,65,2022-02-10
5235,165,2022-07-24
5236,72,2022-07-29
5237,9,2022-06-12
5238,12,2022-01-08
5239,213,2022-12-02
5240,5,2022-07-08
5241,106,2022-08-04
5242,147,2022-05-08
5243,57,2022-05-02
5244,205,2022-10-08
5245,68,2022-10-03
5246,85,2022-03-31
5247,36,2022-07-19
5248,125,2022-08-20
5249,46,2022-11-11
5250,77,2022-12-02
5251,120,2022-10-13
5252,205,2022-08-02
5253,186,2022-12-14
5254,158,2022-04-21
5255,102,2022-10-17
5256,170,2022-10-06
5257,65,2022-01-09
5258,76,2022-03-13
5259,35,2022-12-21
5260,127,2022-07-01
5261,18,2022-03-25
5262,11,2022-03-13
5263,77,2022-04-14
5264,24,2022-11-11
5265,62,2022-05-10
5266,19,2022-07-26
5267,114,2022-08-08
5268,185,2022-08-14
5269,225,2022-08-14
5270,172,2022-11-15
5271,16,2022-06-05
5272,178,2022-11-04
5273,227,2022-01-31
5274,86,2022-09-27
5275,28,2022-05-20
5276,156,2022-08-06
5277,109,2022-12-04
5278,29,2022-07-16
5279,103,2022-01-23
5280,199,2022-07-08
5281,153,2022-05-18
5282,38,2022-07-07
5283,96,2022-03-02
5284,65,2022-07-07
5285,145,2022-03-29
5286,1,2022-01-09
5287,151,2022-03-22
5288,220,2022-05-23
5289,13,2022-12-06
5290,69,2022-09-01
5291,51,2022-01-26
5292,200,2022-07-13
5293,180,2022-08-27
5294,46,2022-01-24
5295,185,2022-07-21
5296,95,2022-02-10
5297,50,2022-08-06
5298,221,2022-03-01
5299,126,2022-03-16
5300,142,2022-08-31
5301,98,2022-10-13
5302,143,2022-01-21
5303,210,2022-07-12
5304,128,2022-01-25
5305,64,2022-04-01
5306,102,2022-10-27
5307,222,2022-11-12
5308,54,2022-03-04
5309,147,2022-10-10
5310,234,2022-04-16
5311,60,2022-02-25
5312,171,2022-12-08
5313,21,2022-11-28
5314,1,2022-01-12
5315,133,2022-07-09
5316,89,2022-10-09
5317,9,2022-01-18
5318,111,2022-12-07
5319,214,2022-10-05
5320,87,2022-03-07
5321,191,2022-02-18
5322,28,2022-09-29
5323,21,2022-03-18
5324,210,2022-08-21
5325,36,2022-09-24
5326,111,2022-02-23
5327,218,2022-09-18
5328,45,2022-01-23
5329,137,2022-01-14
5330,168,2022-11-27
5331,28,2022-08-30
5332,76,2022-10-06
5333,30,2022-07-30
5334,228,2022-08-25
5335,140,2022-04-29
5336,208,2022-09-01
5337,234,2022-08-22
5338,30,2022-11-04
5339,153,2022-08-17
5340,197,2022-05-18
5341,163,2022-03-03
5342,133,2022-01-13
5343,114,2022-02-14
5344,73,2022-11-17
5345,210,2022-01-12
5346,168,2022-01-07
5347,76,2022-07-18
5348,196,2022-07-11
5349,187,2022-08-13
5350,86,2022-09-01
5351,118,2022-09-11
5352,78,2022-09-29
5353,94,2022-05-10
5354,92,2022-07-03
5355,66,2022-08-29
5356,147,2022-12-10
5357,210,2022-04-26
5358,179,2022-07-30
5359,41,2022-12-25
5360,50,2022-01-20
5361,99,2022-08-16
5362,149,2022-06-07
5363,4,2022-11-07
5364,202,2022-01-12
5365,13,2022-04-05
5366,217,2022-09-09
5367,110,2022-02-22
5368,156,2022-11-19
5369,95,2022-05-09
5370,121,2022-11-02
5371,173,2022-03-20
5372,40,2022-09-06
5373,137,2022-10-27
5374,136,2022-05-08
5375,125,2022-01-21
5376,181,2022-02-18
5377,143,2022-05-22
5378,152,2022-03-18
5379,210,2022-08-18
5380,221,2022-05-28
5381,163,2022-02-12
5382,121,2022-06-03
5383,215,2022-06-14
5384,221,2022-09-20
5385,121,2022-01-10
5386,93,2022-02-01
5387,106,2022-02-14
5388,15,2022-07-20
5389,181,2022-04-28
5390,74,2022-01-02
5391,132,2022-07-24
5392,230,2022-03-16
5393,98,2022-04-24
5394,212,2022-06-22
5395,186,2022-01-27
5396,124,2022-03-25
5397,23,2022-07-28
5398,136,2022-03-22
5399,105,2022-01-25
5400,71,2022-10-21
5401,133,2022-11-27
5402,185,2022-08-02
5403,48,2022-07-08
5404,101,2022-07-28
5405,57,2022-02-09
5406,14,2022-05-28
5407,73,2022-12-27
5408,21,2022-03-18
5409,50,2022-06-22
5410,200,2022-06-09
5411,201,2022-05-13
5412,60,2022-05-11
5413,16,2022-11-25
5414,120,2022-05-09
5415,55,2022-11-03
5416,181,2022-06-26
5417,89,2022-06-06
5418,149,2022-05-05
5419,35,2022-05-27
5420,198,2022-02-07
5421,51,2022-11-20
5422,203,2022-04-28
5423,65,2022-08-05
5424,93,2022-10-19
5425,99,2022-09-16
5426,129,2022-09-26
5427,13,2022-07-15
5428,97,2022-10-29
5429,62,2022-07-28
5430,81,2022-07-09
5431,198,2022-04-27
5432,167,2022-10-26
5433,184,2022-03-25
5434,124,2022-10-05
5435,221,2022-01-22
5436,136,2022-10-25
5437,38,2022-06-09
5438,216,2022-05-17
5439,170,2022-03-27
5440,134,2022-11-08
5441,132,2022-01-05
5442,206,2022-11-18
5443,128,2022-12-03
5444,8,2022-01-16
5445,227,2022-04-10
5446,134,2022-11-08
5447,34,2022-03-14
5448,12,2022-06-24
5449,164,2022-06-01
5450,227,2022-07-14
5451,102,2022-10-03
5452,103,2022-07-19
5453,218,2022-12-23
5454,219,2022-02-13
5455,164,2022-08-15
5456,213,2022-05-07
5457,229,2022-09-12
5458,111,2022-04-13
5459,154,2022-09-21
5460,132,2022-11-21
5461,61,2022-10-07
5462,89,2022-07-14
5463,174,2022-10-16
5464,64,2022-06-16
5465,19,2022-06-20
5466,100,2022-12-21
5467,27,2022-07-31
5468,208,2022-11-01
5469,202,2022-10-05
5470,77,2022-12-22
5471,115,2022-03-21
5472,180,2022-03-11
5473,210,2022-02-13
5474,50,2022-12-01
5475,69,2022-05-04
5476,144,2022-03-31
5477,205,2022-11-04
5478,58,2022-01-15
5479,13,2022-11-18
5480,216,2022-05-25
5481,41,2022-12-08
5482,176,2022-09-14
5483,140,2022-08-04
5484,16,2022-12-29
5485,44,2022-01-07
5486,140,2022-12-13
5487,129,2022-11-27
5488,6,2022-02-01
5489,140,2022-01-02
5490,117,2022-10-28
5491,166,2022-12-05
5492,176,2022-07-17
5493,188,2022-06-24
5494,103,2022-06-05
5495,101,2022-09-10
5496,79,2022-09-04
5497,15,2022-05-29
5498,214,2022-08-31
5499,47,2022-01-29
5500,173,2022-05-15
5501,92,2022-05-20
5502,132,2022-03-03
5503,36,2022-03-31
5504,36,2022-08-10
5505,203,2022-04-07
5506,2,2022-06-02
5507,212,2022-01-25
5508,4,2022-06-22
5509,22,2022-05-05
5510,210,2022-11-01
5511,20,2022-10-07
5512,132,2022-07-23
5513,177,2022-12-27
5514,131,2022-10-14
5515,179,2022-08-07
5516,167,2022-01-14
5517,37,2022-06-28
5518,220,2022-12-04
5519,197,2022-03-19
5520,92,2022-08-24
5521,100,2022-07-27
5522,86,2022-10-30
5523,231,2022-08-28
5524,90,2022-05-15
5525,154,2022-03-04
5526,66,2022-09-21
5527,30,2022-06-30
5528,105,2022-03-03
5529,111,2022-03-11
5530,97,2022-05-07
5531,38,2022-12-01
5532,191,2022-05-20
5533,146,2022-09-10
5534,195,2022-03-15
5535,183,2022-02-05
5536,33,2022-01-04
5537,181,2022-11-15
5538,15,2022-07-12
5539,47,2022-08-20
5540,110,2022-05-10
5541,230,2022-06-21
5542,85,2022-02-26
5543,126,2022-12-15
5544,55,2022-10-22
5545,232,2022-01-06
5546,153,2022-11-11
5547,42,2022-12-11
5548,137,2022-08-20
5549,48,2022-03-20
5550,65,2022-05-19
5551,153,2022-09-21
5552,58,2022-09-13
5553,115,2022-08-19
5554,55,2022-04-28
5555,122,2022-07-16
5556,13,2022-10-14
5557,117,2022-07-23
5558,110,2022-09-06
5559,126,2022-09-15
5560,85,2022-11-13
5561,108,2022-02-25
5562,132,2022-10-04
5563,38,2022-07-08
5564,82,2022-05-05
5565,111,2022-03-12
5566,25,2022-02-19
5567,58,2022-05-28
5568,128,2022-05-07
5569,61,2022-06-10
5570,99,2022-07-03
5571,28,2022-06-05
5572,75,2022-01-07
5573,27,2022-06-08
5574,202,2022-10-29
5575,167,2022-01-18
5576,163,2022-12-13
5577,49,2022-06-10
5578,146,2022-03-01
5579,221,2022-03-08
5580,188,2022-11-09
5581,188,2022-03-20
5582,34,2022-01-26
5583,53,2022-01-10
5584,210,2022-05-07
5585,47,2022-11-01
5586,208,2022-06-29
5587,25,2022-02-17
5588,82,2022-05-06
5589,233,2022-11-07
5590,22,2022-09-24
5591,181,2022-01-03
5592,138,2022-05-07
5593,141,2022-11-24
5594,111,2022-05-22
5595,205,2022-02-06
5596,63,2022-01-04
5597,136,2022-12-21
5598,3,2022-11-16
5599,38,2022-08-29
5600,143,2022-05-09
5601,226,2022-07-22
5602,22,2022-02-17
5603,30,2022-04-28
5604,100,2022-01-10
5605,78,2022-05-18
5606,135,2022-07-01
5607,155,2022-09-29
5608,27,2022-01-25
5609,117,2022-12-23
5610,2,2022-08-08
5611,180,2022-04-05
5612,189,2022-07-18
5613,74,2022-02-28
5614,10,2022-01-04
5615,183,2022-11-21
5616,222,2022-09-01
5617,214,2022-06-24
5618,106,2022-01-25
5619,212,2022-06-20
5620,116,2022-08-23
5621,73,2022-08-07
5622,137,2022-08-08
5623,232,2022-09-26
5624,225,2022-11-10
5625,148,2022-04-12
5626,183,2022-11-16
5627,177,2022-02-28
5628,127,2022-04-27
5629,82,2022-11-10
5630,164,2022-06-07
5631,203,2022-06-25
5632,143,2022-11-19
5633,136,2022-09-15
5634,112,2022-08-09
5635,167,2022-04-24
5636,65,2022-05-23
5637,69,2022-07-26
5638,61,2022-07-17
5639,164,2022-11-24
5640,205,2022-08-11
5641,49,2022-02-25
5642,207,2022-08-28
5643,148,2022-12-09
5644,41,2022-12-09
5645,216,2022-11-02
5646,58,2022-09-03
5647,211,2022-05-30
5648,206,2022-11-25
5649,217,2022-05-07
5650,10,2022-04-29
5651,31,2022-02-06
5652,14,2022-05-07
5653,68,2022-05-11
5654,163,2022-09-05
5655,189,2022-05-10
5656,227,2022-10-26
5657,113,2022-05-07
5658,114,2022-06-25
5659,228,2022-08-05
5660,115,2022-09-28
5661,149,2022-02-15
5662,99,2022-06-05
5663,192,2022-12-11
5664,178,2022-06-14
5665,161,2022-07-23
5666,35,2022-09-02
5667,82,2022-10-07
5668,59,2022-02-20
5669,50,2022-11-07
5670,200,2022-05-03
5671,15,2022-05-08
5672,203,2022-05-01
5673,154,2022-12-18
5674,70,2022-11-03
5675,105,2022-02-28
5676,168,2022-08-02
5677,146,2022-09-05
5678,160,2022-12-17
5679,59,2022-02-17
5680,10,2022-05-11
5681,153,2022-06-02
5682,121,2022-06-01
5683,71,2022-06-27
5684,44,2022-06-02
5685,163,2022-06-19
5686,74,2022-12-16
5687,9,2022-02-07
5688,19,2022-05-04
5689,109,2022-05-24
5690,26,2022-01-24
5691,84,2022-12-10
5692,218,2022-03-30
5693,204,2022-07-11
5694,155,2022-03-17
5695,181,2022-03-12
5696,201,2022-09-15
5697,72,2022-11-18
5698,56,2022-12-17
5699,9,2022-03-12
5700,59,2022-06-16
5701,125,2022-10-28
5702,71,2022-06-05
5703,82,2022-12-05
5704,173,2022-05-22
5705,211,2022-03-07
5706,156,2022-02-27
5707,28,2022-01-18
5708,29,2022-01-06
5709,206,2022-04-24
5710,111,2022-08-16
5711,82,2022-04-25
5712,136,2022-05-20
5713,219,2022-10-26
5714,64,2022-03-10
5715,161,2022-09-04
5716,108,2022-02-15
5717,69,2022-10-12
5718,79,2022-12-08
5719,223,2022-06-25
5720,61,2022-10-16
5721,11,2022-10-28
5722,54,2022-05-19
5723,213,2022-10-11
5724,189,2022-12-07
5725,216,2022-02-12
5726,195,2022-09-13
5727,221,2022-01-15
5728,12,2022-04-30
5729,112,2022-01-26
5730,36,2022-01-15
5731,122,2022-05-23
5732,120,2022-10-06
5733,74,2022-12-13
5734,106,2022-04-27
5735,212,2022-10-23
5736,97,2022-05-15
5737,141,2022-03-15
5738,37,2022-05-17
5739,42,2022-07-05
5740,138,2022-03-21
5741,202,2022-01-12
5742,37,2022-06-22
5743,223,2022-06-13
5744,148,2022-11-20
5745,73,2022-11-24
5746,150,2022-11-17
5747,19,2022-08-23
5748,82,2022-08-04
5749,211,2022-05-08
5750,130,2022-11-25
5751,28,2022-10-25
5752,195,2022-12-09
5753,87,2022-11-29
5754,23,2022-02-02
5755,25,2022-10-14
5756,110,2022-07-09
5757,232,2022-05-16
5758,138,2022-08-28
5759,28,2022-07-09
5760,86,2022-08-15
5761,117,2022-09-28
5762,144,2022-01-02
5763,103,2022-04-03
5764,136,2022-11-22
5765,198,2022-10-07
5766,8,2022-01-25
5767,156,2022-01-02
5768,156,2022-02-08
5769,158,2022-08-02
5770,57,2022-05-23
5771,200,2022-07-24
5772,1,2022-10-14
5773,8,2022-12-29
5774,62,2022-06-07
5775,19,2022-07-10
5776,102,2022-01-29
5777,1,2022-10-15
5778,8,2022-03-06
5779,202,2022-12-04
5780,26,2022-07-26
5781,96,2022-02-24
5782,131,2022-07-29
5783,34,2022-02-01
5784,43,2022-06-14
5785,98,2022-06-29
5786,31,2022-04-03
5787,72,2022-01-08
5788,167,2022-11-18
5789,61,2022-04-01
5790,63,2022-10-22
5791,203,2022-06-01
5792,116,2022-05-14
5793,21,2022-12-31
5794,165,2022-11-16
5795,33,2022-06-06
5796,45,2022-06-01
5797,153,2022-04-07
5798,211,2022-07-19
5799,75,2022-04-05
5800,108,2022-08-10
5801,19,2022-07-12
5802,174,2022-11-20
5803,41,2022-10-28
5804,233,2022-12-09
5805,211,2022-08-13
5806,229,2022-05-07
5807,148,2022-04-29
5808,108,2022-03-17
5809,117,2022-10-19
5810,26,2022-01-08
5811,158,2022-05-12
5812,103,2022-01-25
5813,176,2022-10-17
5814,111,2022-11-21
5815,187,2022-11-23
5816,214,2022-01-10
5817,180,2022-09-07
5818,164,2022-03-07
5819,19,2022-12-03
5820,46,2022-05-09
5821,165,2022-04-29
5822,164,2022-02-05
5823,227,2022-02-24
5824,162,2022-08-12
5825,160,2022-02-06
5826,3,2022-01-18
5827,134,2022-11-21
5828,72,2022-01-03
5829,187,2022-05-18
5830,13,2022-09-01
5831,222,2022-06-07
5832,116,2022-09-22
5833,30,2022-11-17
5834,154,2022-01-04
5835,21,2022-04-13
5836,121,2022-04-28
5837,135,2022-10-09
5838,192,2022-08-27
5839,139,2022-05-27
5840,146,2022-08-01
5841,51,2022-05-19
5842,135,2022-01-10
5843,121,2022-07-05
5844,3,2022-01-07
5845,5,2022-11-22
5846,28,2022-09-04
5847,26,2022-08-08
5848,43,2022-08-16
5849,177,2022-05-26
5850,60,2022-02-07
5851,45,2022-04-24
5852,178,2022-05-28
5853,213,2022-03-15
5854,153,2022-06-05
5855,57,2022-01-09
5856,127,2022-06-06
5857,122,2022-12-29
5858,33,2022-05-21
5859,97,2022-01-29
5860,133,2022-10-04
5861,196,2022-06-02
5862,213,2022-11-30
5863,3,2022-05-13
5864,23,2022-01-23
5865,226,2022-11-17
5866,40,2022-06-24
5867,140,2022-03-03
5868,224,2022-12-31
5869,3,2022-12-09
5870,176,2022-01-08
5871,229,2022-11-24
5872,21,2022-02-25
5873,126,2022-04-05
5874,222,2022-11-26
5875,130,2022-06-04
5876,146,2022-02-21
5877,69,2022-08-12
5878,143,2022-02-09
5879,34,2022-11-12
5880,211,2022-01-23
5881,185,2022-11-04
5882,187,2022-10-17
5883,194,2022-08-16
5884,180,2022-07-21
5885,200,2022-10-27
5886,106,2022-09-15
5887,223,2022-01-06
5888,119,2022-10-03
5889,17,2022-02-17
5890,196,2022-11-17
5891,59,2022-10-04
5892,89,2022-01-29
5893,153,2022-08-21
5894,68,2022-02-09
5895,187,2022-04-01
5896,66,2022-09-26
5897,80,2022-01-07
5898,36,2022-09-03
5899,121,2022-04-18
5900,158,2022-07-27
5901,4,2022-05-05
5902,126,2022-10-21
5903,191,2022-01-11
5904,121,2022-01-28
5905,44,2022-11-18
5906,145,2022-11-25
5907,98,2022-08-03
5908,45,2022-01-23
5909,143,2022-05-12
5910,148,2022-11-24
5911,64,2022-07-20
5912,220,2022-10-06
5913,60,2022-11-11
5914,170,2022-07-13
5915,184,2022-04-19
5916,166,2022-02-21
5917,217,2022-02-19
5918,219,2022-05-02
5919,197,2022-04-23
5920,222,2022-08-19
5921,2,2022-06-22
5922,159,2022-10-02
5923,30,2022-02-06
5924,18,2022-02-06
5925,12,2022-09-25
5926,29,2022-11-19
5927,67,2022-03-09
5928,162,2022-01-08
5929,200,2022-08-29
5930,180,2022-03-31
5931,220,2022-05-16
5932,28,2022-10-01
5933,181,2022-06-18
5934,59,2022-03-09
5935,84,2022-03-30
5936,68,2022-04-12
5937,192,2022-01-08
5938,197,2022-05-29
5939,186,2022-05-28
5940,189,2022-07-26
5941,84,2022-08-10
5942,49,2022-03-30
5943,188,2022-08-12
5944,8,2022-06-12
5945,166,2022-10-01
5946,171,2022-07-27
5947,41,2022-10-16
5948,192,2022-02-19
5949,207,2022-08-31
5950,126,2022-11-17
5951,208,2022-09-18
5952,179,2022-03-09
5953,178,2022-07-20
5954,182,2022-07-06
5955,175,2022-09-27
5956,229,2022-01-31
5957,44,2022-09-05
5958,68,2022-12-11
5959,154,2022-06-15
5960,92,2022-09-05
5961,73,2022-02-03
5962,213,2022-08-04
5963,150,2022-10-26
5964,151,2022-09-23
5965,188,2022-04-04
5966,31,2022-06-25
5967,127,2022-01-13
5968,181,2022-07-05
5969,188,2022-10-12
5970,146,2022-08-06
5971,221,2022-07-19
5972,95,2022-03-05
5973,139,2022-01-12
5974,64,2022-11-08
5975,46,2022-03-03
5976,72,2022-02-09
5977,211,2022-06-01
5978,24,2022-06-15
5979,100,2022-05-26
5980,114,2022-06-28
5981,199,2022-06-19
5982,190,2022-09-08
5983,85,2022-06-13
5984,213,2022-10-09
5985,54,2022-09-15
5986,199,2022-11-06
5987,211,2022-05-13
5988,138,2022-10-03
5989,158,2022-02-12
5990,169,2022-10-31
5991,97,2022-09-18
5992,148,2022-01-29
5993,204,2022-08-28
5994,208,2022-11-06
5995,168,2022-08-14
5996,27,2022-11-10
5997,66,2022-06-21
5998,116,2022-03-29
5999,121,2022-04-21
6000,191,2022-09-28
6001,33,2022-12-16
6002,34,2022-11-24
6003,195,2022-01-16
6004,12,2022-07-23
6005,163,2022-07-19
6006,232,2022-06-15
6007,208,2022-09-30
6008,113,2022-10-01
6009,40,2022-08-21
6010,127,2022-09-29
6011,175,2022-11-25
6012,70,2022-07-15
6013,201,2022-06-30
6014,232,2022-03-02
6015,211,2022-08-17
6016,175,2022-01-28
6017,21,2022-03-31
6018,166,2022-02-03
6019,65,2022-10-21
6020,185,2022-06-24
6021,19,2022-04-21
6022,103,2022-03-14
6023,188,2022-03-13
6024,139,2022-12-15
6025,160,2022-05-17
6026,141,2022-10-15
6027,207,2022-07-01
6028,69,2022-05-27
6029,11,2022-11-02
6030,185,2022-03-26
6031,190,2022-10-02
6032,208,2022-06-22
6033,120,2022-06-22
6034,38,2022-07-31
6035,188,2022-03-15
6036,26,2022-06-13
6037,51,2022-05-02
6038,122,2022-08-25
6039,74,2022-11-28
6040,230,2022-10-04
6041,166,2022-05-22
6042,145,2022-05-04
6043,28,2022-10-20
6044,13,2022-04-28
6045,131,2022-08-03
6046,1,2022-03-06
6047,177,2022-01-23
6048,87,2022-10-17
6049,50,2022-10-28
6050,4,2022-06-17
6051,15,2022-10-02
6052,4,2022-07-12
6053,86,2022-06-18
6054,127,2022-07-07
6055,32,2022-04-14
6056,18,2022-04-19
6057,205,2022-07-31
6058,59,2022-11-01
6059,119,2022-07-25
6060,213,2022-11-09
6061,17,2022-09-20
6062,201,2022-02-27
6063,9,2022-11-17
6064,150,2022-03-09
6065,190,2022-11-18
6066,160,2022-01-13
6067,152,2022-12-21
6068,89,2022-11-09
6069,175,2022-08-31
6070,205,2022-09-30
6071,123,2022-10-24
6072,144,2022-08-02
6073,222,2022-11-20
6074,56,2022-05-26
6075,211,2022-05-28
6076,150,2022-10-22
6077,228,2022-11-08
6078,101,2022-02-23
6079,61,2022-02-10
6080,18,2022-12-23
6081,77,2022-12-18
6082,162,2022-12-30
6083,18,2022-11-27
6084,58,2022-06-21
6085,165,2022-09-11
6086,182,2022-10-30
6087,44,2022-08-29
6088,107,2022-12-30
6089,119,2022-01-26
6090,161,2022-11-28
6091,69,2022-10-15
6092,226,2022-04-26
6093,135,2022-06-16
6094,27,2022-07-16
6095,152,2022-01-30
6096,64,2022-07-14
6097,187,2022-01-06
6098,159,2022-03-11
6099,196,2022-12-07
6100,19,2022-12-29
6101,137,2022-09-22
6102,68,2022-04-26
6103,221,2022-11-13
6104,19,2022-09-29
6105,128,2022-11-17
6106,101,2022-01-25
6107,4,2022-02-20
6108,14,2022-12-27
6109,160,2022-06-17
6110,187,2022-01-27
6111,125,2022-09-28
6112,216,2022-10-12
6113,185,2022-12-02
6114,55,2022-03-21
6115,22,2022-08-14
6116,82,2022-04-24
6117,39,2022-11-16
6118,89,2022-07-29
6119,182,2022-11-01
6120,17,2022-05-13
6121,213,2022-02-06
6122,94,2022-10-08
6123,105,2022-11-03
6124,7,2022-06-30
6125,32,2022-08-24
6126,38,2022-05-23
6127,131,2022-11-21
6128,14,2022-02-26
6129,18,2022-08-08
6130,98,2022-06-10
6131,191,2022-01-07
6132,123,2022-01-21
6133,82,2022-08-16
6134,125,2022-12-13
6135,208,2022-02-01
6136,80,2022-11-06
6137,5,2022-10-23
6138,52,2022-10-24
6139,151,2022-12-29
6140,27,2022-05-05
6141,60,2022-10-04
6142,203,2022-11-11
6143,27,2022-12-20
6144,103,2022-08-04
6145,212,2022-07-09
6146,192,2022-12-09
6147,58,2022-05-03
6148,184,2022-12-01
6149,119,2022-06-29
6150,22,2022-02-18
6151,14,2022-01-26
6152,89,2022-12-20
6153,64,2022-01-01
6154,68,2022-02-01
6155,189,2022-12-16
6156,29,2022-06-25
6157,152,2022-07-19
6158,175,2022-11-04
6159,27,2022-06-30
6160,30,2022-03-06
6161,49,2022-04-20
6162,209,2022-01-16
6163,216,2022-11-08
6164,18,2022-08-13
6165,12,2022-05-11
6166,152,2022-11-06
6167,28,2022-04-25
6168,232,2022-08-17
6169,29,2022-05-23
6170,227,2022-10-30
6171,124,2022-01-28
6172,36,2022-09-11
6173,209,2022-02-07
6174,175,2022-03-22
6175,153,2022-08-01
6176,106,2022-12-24
6177,168,2022-02-24
6178,195,2022-12-08
6179,182,2022-10-04
6180,220,2022-09-16
6181,160,2022-01-25
6182,196,2022-06-18
6183,102,2022-06-23
6184,167,2022-09-28
6185,203,2022-10-14
6186,105,2022-08-07
6187,173,2022-05-07
6188,132,2022-03-29
6189,169,2022-01-30
6190,31,2022-03-07
6191,219,2022-03-21
6192,199,2022-01-27
6193,4,2022-03-29
6194,20,2022-03-13
6195,207,2022-07-03
6196,66,2022-09-14
6197,14,2022-06-10
6198,152,2022-06-30
6199,50,2022-01-10
6200,79,2022-07-03
6201,48,2022-04-09
6202,125,2022-06-30
6203,228,2022-07-28
6204,56,2022-03-14
6205,63,2022-05-20
6206,42,2022-10-17
6207,85,2022-04-27
6208,198,2022-04-24
6209,103,2022-01-05
6210,194,2022-04-08
